date,time,type,proxID,floor,zone
2016-06-02, 07:16:33, fixed-prox, mbramar001, 2, 4
2016-06-02, 07:16:33, fixed-prox, mcassano001, 2, 4
2016-06-02, 07:16:33, fixed-prox, acampo001, 2, 4
2016-06-02, 07:16:34, fixed-prox, iborrasca001, 2, 1
2016-06-02, 07:16:35, fixed-prox, mcassano001, 2, 1
2016-06-02, 07:16:54, fixed-prox, mcassano001, 2, 7
2016-06-02, 07:16:56, fixed-prox, iborrasca001, 2, 6
2016-06-02, 07:17:00, fixed-prox, malinai001, 1, 1
2016-06-02, 07:17:04, fixed-prox, mbramar001, 3, 4
2016-06-02, 07:17:04, fixed-prox, acampo001, 3, 4
2016-06-02, 07:17:06, fixed-prox, acampo001, 3, 1
2016-06-02, 07:17:06, fixed-prox, mbramar001, 3, 1
2016-06-02, 07:17:25, fixed-prox, mbramar001, 3, 6
2016-06-02, 07:18:00, fixed-prox, bridenour001, 1, 1
2016-06-02, 07:18:06, fixed-prox, thagan001, 1, 4
2016-06-02, 07:18:06, fixed-prox, vomalla001, 1, 4
2016-06-02, 07:18:06, fixed-prox, malinai001, 1, 4
2016-06-02, 07:18:06, fixed-prox, yfinney001, 1, 4
2016-06-02, 07:18:06, fixed-prox, korilla001, 1, 4
2016-06-02, 07:18:47, fixed-prox, yfinney001, 2, 4
2016-06-02, 07:18:47, fixed-prox, vomalla001, 2, 4
2016-06-02, 07:18:47, fixed-prox, malinai001, 2, 4
2016-06-02, 07:18:47, fixed-prox, korilla001, 2, 4
2016-06-02, 07:18:47, fixed-prox, thagan001, 2, 4
2016-06-02, 07:18:49, fixed-prox, vomalla001, 2, 1
2016-06-02, 07:18:49, fixed-prox, yfinney001, 2, 1
2016-06-02, 07:18:49, fixed-prox, korilla001, 2, 1
2016-06-02, 07:18:49, fixed-prox, malinai001, 2, 1
2016-06-02, 07:18:49, fixed-prox, thagan001, 2, 1
2016-06-02, 07:19:00, fixed-prox, dscozzese001, 1, 1
2016-06-02, 07:19:03, fixed-prox, korilla001, 2, 6
2016-06-02, 07:19:06, fixed-prox, malinai001, 2, 2
2016-06-02, 07:19:13, fixed-prox, thagan001, 2, 2
2016-06-02, 07:19:13, fixed-prox, yfinney001, 2, 2
2016-06-02, 07:19:35, fixed-prox, bridenour001, 1, 4
2016-06-02, 07:20:00, fixed-prox, pyoung002, 1, 1
2016-06-02, 07:20:16, fixed-prox, bridenour001, 2, 4
2016-06-02, 07:20:18, fixed-prox, bridenour001, 2, 1
2016-06-02, 07:21:00, fixed-prox, cmorluniau001, 1, 1
2016-06-02, 07:21:00, fixed-prox, hmies001, 1, 1
2016-06-02, 07:21:06, fixed-prox, pyoung002, 1, 4
2016-06-02, 07:21:06, fixed-prox, vawelon001, 1, 4
2016-06-02, 07:21:47, fixed-prox, pyoung002, 2, 4
2016-06-02, 07:21:47, fixed-prox, vawelon001, 2, 4
2016-06-02, 07:21:49, fixed-prox, vawelon001, 2, 1
2016-06-02, 07:22:30, fixed-prox, pyoung002, 3, 4
2016-06-02, 07:22:32, fixed-prox, pyoung002, 3, 1
2016-06-02, 07:22:37, fixed-prox, hmies001, 1, 4
2016-06-02, 07:22:37, fixed-prox, cmorluniau001, 1, 4
2016-06-02, 07:22:49, fixed-prox, pyoung002, 3, 3
2016-06-02, 07:23:00, fixed-prox, lgrogan001, 1, 1
2016-06-02, 07:23:00, fixed-prox, monda001, 1, 1
2016-06-02, 07:23:18, fixed-prox, cmorluniau001, 2, 4
2016-06-02, 07:23:18, fixed-prox, hmies001, 2, 4
2016-06-02, 07:23:20, fixed-prox, cmorluniau001, 2, 1
2016-06-02, 07:23:20, fixed-prox, hmies001, 2, 1
2016-06-02, 07:23:34, fixed-prox, cmorluniau001, 2, 6
2016-06-02, 07:23:35, fixed-prox, hmies001, 2, 7
2016-06-02, 07:24:00, fixed-prox, vfrente001, 1, 1
2016-06-02, 07:24:00, fixed-prox, sflorez001, 1, 1
2016-06-02, 07:24:08, fixed-prox, hmies001, 2, 6
2016-06-02, 07:24:39, fixed-prox, monda001, 1, 4
2016-06-02, 07:24:39, fixed-prox, lgrogan001, 1, 4
2016-06-02, 07:25:00, fixed-prox, eedward001, 1, 1
2016-06-02, 07:25:00, fixed-prox, wreynoso001, 1, 1
2016-06-02, 07:25:20, fixed-prox, lgrogan001, 2, 4
2016-06-02, 07:25:20, fixed-prox, monda001, 2, 4
2016-06-02, 07:25:22, fixed-prox, lgrogan001, 2, 1
2016-06-02, 07:25:22, fixed-prox, monda001, 2, 1
2016-06-02, 07:25:35, fixed-prox, monda001, 2, 2
2016-06-02, 07:26:09, fixed-prox, eedward001, 1, 4
2016-06-02, 07:26:09, fixed-prox, wreynoso001, 1, 4
2016-06-02, 07:26:09, fixed-prox, sflorez001, 1, 4
2016-06-02, 07:26:09, fixed-prox, vfrente001, 1, 4
2016-06-02, 07:26:50, fixed-prox, wreynoso001, 2, 4
2016-06-02, 07:26:50, fixed-prox, sflorez001, 2, 4
2016-06-02, 07:26:50, fixed-prox, vfrente001, 2, 4
2016-06-02, 07:26:50, fixed-prox, eedward001, 2, 4
2016-06-02, 07:26:52, fixed-prox, vfrente001, 2, 1
2016-06-02, 07:26:52, fixed-prox, sflorez001, 2, 1
2016-06-02, 07:26:52, fixed-prox, wreynoso001, 2, 1
2016-06-02, 07:27:00, fixed-prox, csolos001, 1, 1
2016-06-02, 07:27:00, fixed-prox, iovan001, 1, 1
2016-06-02, 07:27:00, fixed-prox, btempestad001, 1, 1
2016-06-02, 07:27:07, fixed-prox, sflorez001, 2, 7
2016-06-02, 07:27:09, fixed-prox, wreynoso001, 2, 2
2016-06-02, 07:27:09, fixed-prox, vfrente001, 2, 2
2016-06-02, 07:27:33, fixed-prox, eedward001, 3, 4
2016-06-02, 07:27:35, fixed-prox, eedward001, 3, 1
2016-06-02, 07:27:52, fixed-prox, eedward001, 3, 3
2016-06-02, 07:28:00, fixed-prox, lcarrara001, 1, 1
2016-06-02, 07:28:35, fixed-prox, btempestad001, 1, 4
2016-06-02, 07:28:35, fixed-prox, csolos001, 1, 4
2016-06-02, 07:28:35, fixed-prox, iovan001, 1, 4
2016-06-02, 07:29:15, fixed-prox, vawelon001, 2, 4
2016-06-02, 07:29:16, fixed-prox, iovan001, 2, 4
2016-06-02, 07:29:16, fixed-prox, btempestad001, 2, 4
2016-06-02, 07:29:16, fixed-prox, csolos001, 2, 4
2016-06-02, 07:29:18, fixed-prox, btempestad001, 2, 1
2016-06-02, 07:29:18, fixed-prox, csolos001, 2, 1
2016-06-02, 07:29:18, fixed-prox, iovan001, 2, 1
2016-06-02, 07:29:33, fixed-prox, csolos001, 2, 7
2016-06-02, 07:29:33, fixed-prox, iovan001, 2, 7
2016-06-02, 07:29:35, fixed-prox, btempestad001, 2, 2
2016-06-02, 07:29:57, fixed-prox, vawelon001, 1, 4
2016-06-02, 07:29:59, fixed-prox, vawelon001, 1, 1
2016-06-02, 07:29:59, fixed-prox, lcarrara001, 1, 4
2016-06-02, 07:30:00, fixed-prox, jfrost001, 1, 1
2016-06-02, 07:30:00, fixed-prox, sfusil001, 1, 1
2016-06-02, 07:30:00, fixed-prox, rparade001, 1, 1
2016-06-02, 07:30:00, fixed-prox, lalcazar001, 1, 1
2016-06-02, 07:30:41, fixed-prox, lcarrara001, 2, 4
2016-06-02, 07:30:54, fixed-prox, lalcazar001, 1, 4
2016-06-02, 07:31:00, fixed-prox, fresumir001, 1, 1
2016-06-02, 07:31:00, fixed-prox, vlagos001, 1, 1
2016-06-02, 07:31:00, fixed-prox, jsimonides001, 1, 1
2016-06-02, 07:31:00, fixed-prox, apinckney001, 1, 1
2016-06-02, 07:31:12, fixed-prox, lcarrara001, 3, 4
2016-06-02, 07:31:14, fixed-prox, lcarrara001, 3, 1
2016-06-02, 07:31:33, fixed-prox, lcarrara001, 3, 6
2016-06-02, 07:31:36, fixed-prox, lalcazar001, 2, 4
2016-06-02, 07:31:38, fixed-prox, lalcazar001, 2, 1
2016-06-02, 07:31:40, fixed-prox, lcarrara001, 3, 3
2016-06-02, 07:31:53, fixed-prox, lalcazar001, 2, 7
2016-06-02, 07:32:00, fixed-prox, lbergen001, 1, 1
2016-06-02, 07:32:00, fixed-prox, tcarrara001, 1, 1
2016-06-02, 07:32:39, fixed-prox, apinckney001, 1, 4
2016-06-02, 07:32:39, fixed-prox, jsimonides001, 1, 4
2016-06-02, 07:33:00, fixed-prox, sflecha001, 1, 1
2016-06-02, 07:33:00, fixed-prox, ckinney001, 1, 1
2016-06-02, 07:33:00, fixed-prox, vhatchett001, 1, 1
2016-06-02, 07:33:20, fixed-prox, apinckney001, 2, 4
2016-06-02, 07:33:20, fixed-prox, jsimonides001, 2, 4
2016-06-02, 07:33:22, fixed-prox, jsimonides001, 2, 1
2016-06-02, 07:33:22, fixed-prox, apinckney001, 2, 1
2016-06-02, 07:33:37, fixed-prox, apinckney001, 2, 7
2016-06-02, 07:33:37, fixed-prox, jsimonides001, 2, 7
2016-06-02, 07:33:38, fixed-prox, tcarrara001, 1, 4
2016-06-02, 07:33:38, fixed-prox, lbergen001, 1, 4
2016-06-02, 07:33:56, fixed-prox, fresumir001, 1, 2
2016-06-02, 07:34:00, fixed-prox, zcoronado001, 1, 1
2016-06-02, 07:34:00, fixed-prox, lbennett001, 1, 1
2016-06-02, 07:34:00, fixed-prox, ncalixto001, 1, 1
2016-06-02, 07:34:19, fixed-prox, lbergen001, 2, 4
2016-06-02, 07:34:19, fixed-prox, tcarrara001, 2, 4
2016-06-02, 07:34:21, fixed-prox, tcarrara001, 2, 1
2016-06-02, 07:34:21, fixed-prox, lbergen001, 2, 1
2016-06-02, 07:34:36, fixed-prox, lbergen001, 2, 7
2016-06-02, 07:34:38, fixed-prox, tcarrara001, 2, 2
2016-06-02, 07:34:54, fixed-prox, vlagos001, 1, 2
2016-06-02, 07:35:00, fixed-prox, fmata001, 1, 1
2016-06-02, 07:35:00, fixed-prox, chawelon001, 1, 1
2016-06-02, 07:35:06, fixed-prox, vhatchett001, 1, 4
2016-06-02, 07:35:06, fixed-prox, zcoronado001, 1, 4
2016-06-02, 07:35:06, fixed-prox, lbennett001, 1, 4
2016-06-02, 07:35:06, fixed-prox, sflecha001, 1, 4
2016-06-02, 07:35:06, fixed-prox, ckinney001, 1, 4
2016-06-02, 07:35:06, fixed-prox, ncalixto001, 1, 4
2016-06-02, 07:35:47, fixed-prox, ncalixto001, 2, 4
2016-06-02, 07:35:47, fixed-prox, zcoronado001, 2, 4
2016-06-02, 07:35:47, fixed-prox, ckinney001, 2, 4
2016-06-02, 07:35:47, fixed-prox, vhatchett001, 2, 4
2016-06-02, 07:35:47, fixed-prox, lbennett001, 2, 4
2016-06-02, 07:35:47, fixed-prox, sflecha001, 2, 4
2016-06-02, 07:35:49, fixed-prox, sflecha001, 2, 1
2016-06-02, 07:35:49, fixed-prox, vhatchett001, 2, 1
2016-06-02, 07:35:49, fixed-prox, lbennett001, 2, 1
2016-06-02, 07:35:49, fixed-prox, ncalixto001, 2, 1
2016-06-02, 07:35:49, fixed-prox, zcoronado001, 2, 1
2016-06-02, 07:35:49, fixed-prox, ckinney001, 2, 1
2016-06-02, 07:36:00, fixed-prox, slowery001, 1, 1
2016-06-02, 07:36:00, fixed-prox, cshipp001, 1, 1
2016-06-02, 07:36:07, fixed-prox, lbennett001, 2, 6
2016-06-02, 07:36:08, fixed-prox, sflecha001, 2, 7
2016-06-02, 07:36:08, fixed-prox, ckinney001, 2, 7
2016-06-02, 07:36:08, fixed-prox, zcoronado001, 2, 7
2016-06-02, 07:36:09, fixed-prox, ncalixto001, 2, 7
2016-06-02, 07:36:35, fixed-prox, chawelon001, 1, 4
2016-06-02, 07:36:35, fixed-prox, fmata001, 1, 4
2016-06-02, 07:37:00, fixed-prox, cwhelan001, 1, 1
2016-06-02, 07:37:00, fixed-prox, avico001, 1, 1
2016-06-02, 07:37:00, fixed-prox, cstaley001, 1, 1
2016-06-02, 07:37:00, fixed-prox, eminto001, 1, 1
2016-06-02, 07:37:16, fixed-prox, fmata001, 2, 4
2016-06-02, 07:37:16, fixed-prox, chawelon001, 2, 4
2016-06-02, 07:37:18, fixed-prox, chawelon001, 2, 1
2016-06-02, 07:37:18, fixed-prox, fmata001, 2, 1
2016-06-02, 07:37:33, fixed-prox, chawelon001, 2, 7
2016-06-02, 07:37:35, fixed-prox, slowery001, 1, 4
2016-06-02, 07:37:35, fixed-prox, sfusil001, 1, 4
2016-06-02, 07:37:35, fixed-prox, cshipp001, 1, 4
2016-06-02, 07:38:00, fixed-prox, bmullen001, 1, 1
2016-06-02, 07:38:00, fixed-prox, anubarron001, 1, 1
2016-06-02, 07:38:00, fixed-prox, eorilla001, 1, 1
2016-06-02, 07:38:00, fixed-prox, ssinagra001, 1, 1
2016-06-02, 07:38:16, fixed-prox, cshipp001, 2, 4
2016-06-02, 07:38:16, fixed-prox, slowery001, 2, 4
2016-06-02, 07:38:16, fixed-prox, sfusil001, 2, 4
2016-06-02, 07:38:18, fixed-prox, sfusil001, 2, 1
2016-06-02, 07:38:18, fixed-prox, cshipp001, 2, 1
2016-06-02, 07:38:18, fixed-prox, slowery001, 2, 1
2016-06-02, 07:38:32, fixed-prox, cshipp001, 2, 6
2016-06-02, 07:38:33, fixed-prox, sfusil001, 2, 7
2016-06-02, 07:38:33, fixed-prox, slowery001, 2, 7
2016-06-02, 07:38:35, fixed-prox, eminto001, 1, 4
2016-06-02, 07:38:35, fixed-prox, avico001, 1, 4
2016-06-02, 07:38:35, fixed-prox, cwhelan001, 1, 4
2016-06-02, 07:39:00, fixed-prox, rfaralso001, 1, 1
2016-06-02, 07:39:05, fixed-prox, sfusil001, 2, 3
2016-06-02, 07:39:16, fixed-prox, cwhelan001, 2, 4
2016-06-02, 07:39:16, fixed-prox, eminto001, 2, 4
2016-06-02, 07:39:16, fixed-prox, avico001, 2, 4
2016-06-02, 07:39:18, fixed-prox, eminto001, 2, 1
2016-06-02, 07:39:18, fixed-prox, avico001, 2, 1
2016-06-02, 07:39:18, fixed-prox, cwhelan001, 2, 1
2016-06-02, 07:39:33, fixed-prox, cwhelan001, 2, 7
2016-06-02, 07:39:34, fixed-prox, avico001, 2, 2
2016-06-02, 07:39:34, fixed-prox, eminto001, 2, 2
2016-06-02, 07:39:35, fixed-prox, bmullen001, 1, 4
2016-06-02, 07:39:35, fixed-prox, anubarron001, 1, 4
2016-06-02, 07:39:35, fixed-prox, ssinagra001, 1, 4
2016-06-02, 07:39:35, fixed-prox, eorilla001, 1, 4
2016-06-02, 07:40:00, fixed-prox, acalzas001, 1, 1
2016-06-02, 07:40:00, fixed-prox, junger001, 1, 1
2016-06-02, 07:40:00, fixed-prox, bfrente001, 1, 1
2016-06-02, 07:40:16, fixed-prox, bmullen001, 2, 4
2016-06-02, 07:40:16, fixed-prox, anubarron001, 2, 4
2016-06-02, 07:40:16, fixed-prox, eorilla001, 2, 4
2016-06-02, 07:40:16, fixed-prox, ssinagra001, 2, 4
2016-06-02, 07:40:18, fixed-prox, bmullen001, 2, 1
2016-06-02, 07:40:18, fixed-prox, ssinagra001, 2, 1
2016-06-02, 07:40:18, fixed-prox, anubarron001, 2, 1
2016-06-02, 07:40:18, fixed-prox, eorilla001, 2, 1
2016-06-02, 07:40:31, fixed-prox, eorilla001, 2, 2
2016-06-02, 07:40:36, fixed-prox, bmullen001, 2, 6
2016-06-02, 07:40:37, fixed-prox, ssinagra001, 2, 7
2016-06-02, 07:40:38, fixed-prox, anubarron001, 2, 2
2016-06-02, 07:40:38, fixed-prox, rfaralso001, 1, 4
2016-06-02, 07:41:00, fixed-prox, nbasham001, 1, 1
2016-06-02, 07:41:00, fixed-prox, bhawelon001, 1, 1
2016-06-02, 07:41:01, fixed-prox, sfusil001, 2, 7
2016-06-02, 07:41:19, fixed-prox, rfaralso001, 2, 4
2016-06-02, 07:41:21, fixed-prox, rfaralso001, 2, 1
2016-06-02, 07:41:25, fixed-prox, sfusil001, 2, 1
2016-06-02, 07:41:36, fixed-prox, rfaralso001, 2, 7
2016-06-02, 07:41:37, fixed-prox, junger001, 1, 4
2016-06-02, 07:41:37, fixed-prox, bfrente001, 1, 4
2016-06-02, 07:41:37, fixed-prox, acalzas001, 1, 4
2016-06-02, 07:41:49, fixed-prox, sfusil001, 2, 4
2016-06-02, 07:42:00, fixed-prox, knielson001, 1, 1
2016-06-02, 07:42:00, fixed-prox, ldedos001, 1, 1
2016-06-02, 07:42:00, fixed-prox, sparrino001, 1, 1
2016-06-02, 07:42:18, fixed-prox, acalzas001, 2, 4
2016-06-02, 07:42:18, fixed-prox, junger001, 2, 4
2016-06-02, 07:42:18, fixed-prox, bfrente001, 2, 4
2016-06-02, 07:42:20, fixed-prox, bfrente001, 2, 1
2016-06-02, 07:42:20, fixed-prox, junger001, 2, 1
2016-06-02, 07:42:20, fixed-prox, acalzas001, 2, 1
2016-06-02, 07:42:31, fixed-prox, sfusil001, 1, 4
2016-06-02, 07:42:33, fixed-prox, bhawelon001, 1, 4
2016-06-02, 07:42:33, fixed-prox, sfusil001, 1, 1
2016-06-02, 07:42:33, fixed-prox, nbasham001, 1, 4
2016-06-02, 07:42:35, fixed-prox, junger001, 2, 7
2016-06-02, 07:42:37, fixed-prox, acalzas001, 2, 2
2016-06-02, 07:42:52, fixed-prox, sparrino001, 1, 4
2016-06-02, 07:42:52, fixed-prox, ldedos001, 1, 4
2016-06-02, 07:42:54, fixed-prox, sfusil001, 1, 2
2016-06-02, 07:42:56, fixed-prox, knielson001, 1, 4
2016-06-02, 07:43:15, fixed-prox, bhawelon001, 2, 4
2016-06-02, 07:43:15, fixed-prox, nbasham001, 2, 4
2016-06-02, 07:43:17, fixed-prox, nbasham001, 2, 1
2016-06-02, 07:43:17, fixed-prox, bhawelon001, 2, 1
2016-06-02, 07:43:32, fixed-prox, bhawelon001, 2, 7
2016-06-02, 07:43:32, fixed-prox, nbasham001, 2, 7
2016-06-02, 07:43:34, fixed-prox, sparrino001, 2, 4
2016-06-02, 07:43:34, fixed-prox, knielson001, 2, 4
2016-06-02, 07:43:34, fixed-prox, ldedos001, 2, 4
2016-06-02, 07:43:36, fixed-prox, ldedos001, 2, 1
2016-06-02, 07:43:36, fixed-prox, sparrino001, 2, 1
2016-06-02, 07:43:36, fixed-prox, knielson001, 2, 1
2016-06-02, 07:43:56, fixed-prox, ldedos001, 2, 2
2016-06-02, 07:44:00, fixed-prox, gcazar001, 1, 1
2016-06-02, 07:44:00, fixed-prox, fbalas001, 1, 1
2016-06-02, 07:44:00, fixed-prox, lazada001, 1, 1
2016-06-02, 07:44:00, fixed-prox, tbattles001, 1, 1
2016-06-02, 07:45:00, fixed-prox, ahafon001, 1, 1
2016-06-02, 07:45:00, fixed-prox, pratigan001, 1, 1
2016-06-02, 07:45:35, fixed-prox, lazada001, 1, 4
2016-06-02, 07:45:35, fixed-prox, tbattles001, 1, 4
2016-06-02, 07:45:35, fixed-prox, fbalas001, 1, 4
2016-06-02, 07:45:35, fixed-prox, gcazar001, 1, 4
2016-06-02, 07:46:16, fixed-prox, tbattles001, 2, 4
2016-06-02, 07:46:16, fixed-prox, gcazar001, 2, 4
2016-06-02, 07:46:16, fixed-prox, fbalas001, 2, 4
2016-06-02, 07:46:16, fixed-prox, lazada001, 2, 4
2016-06-02, 07:46:18, fixed-prox, tbattles001, 2, 1
2016-06-02, 07:46:18, fixed-prox, gcazar001, 2, 1
2016-06-02, 07:46:18, fixed-prox, lazada001, 2, 1
2016-06-02, 07:46:18, fixed-prox, fbalas001, 2, 1
2016-06-02, 07:46:33, fixed-prox, gcazar001, 2, 7
2016-06-02, 07:46:35, fixed-prox, ahafon001, 1, 4
2016-06-02, 07:46:35, fixed-prox, pratigan001, 1, 4
2016-06-02, 07:46:42, fixed-prox, tbattles001, 2, 2
2016-06-02, 07:47:00, fixed-prox, mvollan001, 1, 1
2016-06-02, 07:47:16, fixed-prox, ahafon001, 2, 4
2016-06-02, 07:47:16, fixed-prox, pratigan001, 2, 4
2016-06-02, 07:47:18, fixed-prox, ahafon001, 2, 1
2016-06-02, 07:47:36, fixed-prox, ahafon001, 2, 6
2016-06-02, 07:47:47, fixed-prox, pratigan001, 3, 4
2016-06-02, 07:47:49, fixed-prox, pratigan001, 3, 1
2016-06-02, 07:48:00, fixed-prox, mshultz001, 1, 1
2016-06-02, 07:48:00, fixed-prox, kherrero001, 1, 1
2016-06-02, 07:48:02, fixed-prox, pratigan001, 3, 3
2016-06-02, 07:49:00, fixed-prox, jnespola001, 1, 1
2016-06-02, 07:49:00, fixed-prox, slea001, 1, 1
2016-06-02, 07:49:01, fixed-prox, vlagos001, 1, 1
2016-06-02, 07:49:57, fixed-prox, vlagos001, 1, 4
2016-06-02, 07:50:00, fixed-prox, anardi001, 1, 1
2016-06-02, 07:50:00, fixed-prox, jcastellanos001, 1, 1
2016-06-02, 07:50:00, fixed-prox, llagos001, 1, 1
2016-06-02, 07:50:38, fixed-prox, vlagos001, 2, 4
2016-06-02, 07:50:40, fixed-prox, vlagos001, 2, 1
2016-06-02, 07:50:59, fixed-prox, vlagos001, 2, 7
2016-06-02, 07:51:31, fixed-prox, vlagos001, 2, 3
2016-06-02, 07:51:33, fixed-prox, vlagos001, 2, 7
2016-06-02, 07:51:38, fixed-prox, kherrero001, 1, 4
2016-06-02, 07:51:38, fixed-prox, llagos001, 1, 4
2016-06-02, 07:51:57, fixed-prox, vlagos001, 2, 1
2016-06-02, 07:52:19, fixed-prox, llagos001, 2, 4
2016-06-02, 07:52:19, fixed-prox, kherrero001, 2, 4
2016-06-02, 07:52:21, fixed-prox, vlagos001, 2, 4
2016-06-02, 07:52:21, fixed-prox, kherrero001, 2, 1
2016-06-02, 07:52:34, fixed-prox, anardi001, 1, 4
2016-06-02, 07:52:36, fixed-prox, kherrero001, 2, 7
2016-06-02, 07:52:50, fixed-prox, llagos001, 3, 4
2016-06-02, 07:52:52, fixed-prox, llagos001, 3, 1
2016-06-02, 07:53:03, fixed-prox, vlagos001, 1, 4
2016-06-02, 07:53:05, fixed-prox, vlagos001, 1, 1
2016-06-02, 07:53:05, fixed-prox, mshultz001, 1, 4
2016-06-02, 07:53:08, fixed-prox, kherrero001, 2, 3
2016-06-02, 07:53:15, fixed-prox, llagos001, 3, 6
2016-06-02, 07:53:15, fixed-prox, anardi001, 2, 4
2016-06-02, 07:53:17, fixed-prox, anardi001, 2, 1
2016-06-02, 07:53:23, fixed-prox, llagos001, 3, 3
2016-06-02, 07:53:32, fixed-prox, anardi001, 2, 7
2016-06-02, 07:53:47, fixed-prox, mshultz001, 2, 4
2016-06-02, 07:53:49, fixed-prox, mshultz001, 2, 1
2016-06-02, 07:54:00, fixed-prox, sfusil001, 1, 1
2016-06-02, 07:54:00, fixed-prox, clais001, 1, 1
2016-06-02, 07:54:04, fixed-prox, anardi001, 2, 3
2016-06-02, 07:54:08, fixed-prox, mshultz001, 2, 7
2016-06-02, 07:54:32, fixed-prox, jcastellanos001, 1, 4
2016-06-02, 07:54:40, fixed-prox, mshultz001, 2, 3
2016-06-02, 07:54:55, fixed-prox, slea001, 1, 4
2016-06-02, 07:54:56, fixed-prox, clais001, 1, 4
2016-06-02, 07:55:00, fixed-prox, cforluniau001, 1, 1
2016-06-02, 07:55:00, fixed-prox, gflorez004, 1, 1
2016-06-02, 07:55:00, fixed-prox, epavone001, 1, 1
2016-06-02, 07:55:01, fixed-prox, fresumir001, 1, 1
2016-06-02, 07:55:14, fixed-prox, jcastellanos001, 2, 4
2016-06-02, 07:55:16, fixed-prox, jcastellanos001, 2, 1
2016-06-02, 07:55:34, fixed-prox, vlagos001, 1, 8
2016-06-02, 07:55:35, fixed-prox, jcastellanos001, 2, 7
2016-06-02, 07:55:37, fixed-prox, slea001, 2, 4
2016-06-02, 07:55:37, fixed-prox, clais001, 2, 4
2016-06-02, 07:55:39, fixed-prox, slea001, 2, 1
2016-06-02, 07:55:54, fixed-prox, slea001, 2, 7
2016-06-02, 07:55:57, fixed-prox, cforluniau001, 1, 4
2016-06-02, 07:55:57, fixed-prox, mvollan001, 1, 4
2016-06-02, 07:55:57, fixed-prox, epavone001, 1, 4
2016-06-02, 07:55:57, fixed-prox, fresumir001, 1, 4
2016-06-02, 07:55:57, fixed-prox, jnespola001, 1, 4
2016-06-02, 07:55:57, fixed-prox, gflorez004, 1, 4
2016-06-02, 07:56:07, fixed-prox, jcastellanos001, 2, 3
2016-06-02, 07:56:08, fixed-prox, clais001, 3, 4
2016-06-02, 07:56:10, fixed-prox, clais001, 3, 1
2016-06-02, 07:56:26, fixed-prox, slea001, 2, 3
2016-06-02, 07:56:38, fixed-prox, jnespola001, 2, 4
2016-06-02, 07:56:38, fixed-prox, mvollan001, 2, 4
2016-06-02, 07:56:38, fixed-prox, epavone001, 2, 4
2016-06-02, 07:56:38, fixed-prox, fresumir001, 2, 4
2016-06-02, 07:56:38, fixed-prox, gflorez004, 2, 4
2016-06-02, 07:56:38, fixed-prox, cforluniau001, 2, 4
2016-06-02, 07:56:40, fixed-prox, jnespola001, 2, 1
2016-06-02, 07:56:40, fixed-prox, mvollan001, 2, 1
2016-06-02, 07:56:40, fixed-prox, cforluniau001, 2, 1
2016-06-02, 07:56:55, fixed-prox, mvollan001, 2, 7
2016-06-02, 07:56:55, fixed-prox, jnespola001, 2, 7
2016-06-02, 07:56:55, fixed-prox, cforluniau001, 2, 7
