date,time,type,proxID,floor,zone
2016-06-13, 07:27:17, fixed-prox, zcoronado001, 2, 4
2016-06-13, 07:27:19, fixed-prox, eorilla001, 2, 1
2016-06-13, 07:27:19, fixed-prox, zcoronado001, 2, 1
2016-06-13, 07:27:34, fixed-prox, zcoronado001, 2, 7
2016-06-13, 07:27:36, fixed-prox, eorilla001, 2, 2
2016-06-13, 07:28:00, fixed-prox, vhatchett001, 1, 1
2016-06-13, 07:28:00, fixed-prox, bridenour001, 1, 1
2016-06-13, 07:28:37, fixed-prox, lgrogan001, 1, 4
2016-06-13, 07:28:37, fixed-prox, apinckney001, 1, 4
2016-06-13, 07:28:37, fixed-prox, bfrente001, 1, 4
2016-06-13, 07:29:00, fixed-prox, eminto001, 1, 1
2016-06-13, 07:29:00, fixed-prox, avico001, 1, 1
2016-06-13, 07:29:18, fixed-prox, lgrogan001, 2, 4
2016-06-13, 07:29:18, fixed-prox, bfrente001, 2, 4
2016-06-13, 07:29:18, fixed-prox, apinckney001, 2, 4
2016-06-13, 07:29:20, fixed-prox, lgrogan001, 2, 1
2016-06-13, 07:29:20, fixed-prox, bfrente001, 2, 1
2016-06-13, 07:29:20, fixed-prox, apinckney001, 2, 1
2016-06-13, 07:29:35, fixed-prox, apinckney001, 2, 7
2016-06-13, 07:29:35, fixed-prox, bridenour001, 1, 4
2016-06-13, 07:29:35, fixed-prox, vawelon001, 1, 4
2016-06-13, 07:29:35, fixed-prox, vhatchett001, 1, 4
2016-06-13, 07:30:00, fixed-prox, epavone001, 1, 1
2016-06-13, 07:30:00, fixed-prox, tcarrara001, 1, 1
2016-06-13, 07:30:00, fixed-prox, pbeebe001, 1, 1
2016-06-13, 07:30:00, fixed-prox, rpantanal001, 1, 1
2016-06-13, 07:30:00, fixed-prox, iborrasca001, 1, 1
2016-06-13, 07:30:00, fixed-prox, jfrost001, 1, 1
2016-06-13, 07:30:16, fixed-prox, vawelon001, 2, 4
2016-06-13, 07:30:16, fixed-prox, bridenour001, 2, 4
2016-06-13, 07:30:16, fixed-prox, vhatchett001, 2, 4
2016-06-13, 07:30:18, fixed-prox, vhatchett001, 2, 1
2016-06-13, 07:30:18, fixed-prox, bridenour001, 2, 1
2016-06-13, 07:30:18, fixed-prox, vawelon001, 2, 1
2016-06-13, 07:30:39, fixed-prox, avico001, 1, 4
2016-06-13, 07:30:39, fixed-prox, eminto001, 1, 4
2016-06-13, 07:31:00, fixed-prox, pyoung002, 1, 1
2016-06-13, 07:31:00, fixed-prox, ssinagra001, 1, 1
2016-06-13, 07:31:00, fixed-prox, lbennett001, 1, 1
2016-06-13, 07:31:20, fixed-prox, eminto001, 2, 4
2016-06-13, 07:31:20, fixed-prox, avico001, 2, 4
2016-06-13, 07:31:22, fixed-prox, avico001, 2, 1
2016-06-13, 07:31:22, fixed-prox, eminto001, 2, 1
2016-06-13, 07:31:35, fixed-prox, tcarrara001, 1, 4
2016-06-13, 07:31:35, fixed-prox, rpantanal001, 1, 4
2016-06-13, 07:31:35, fixed-prox, epavone001, 1, 4
2016-06-13, 07:31:35, fixed-prox, iborrasca001, 1, 4
2016-06-13, 07:31:35, fixed-prox, pbeebe001, 1, 4
2016-06-13, 07:31:38, fixed-prox, avico001, 2, 2
2016-06-13, 07:31:38, fixed-prox, eminto001, 2, 2
2016-06-13, 07:32:00, fixed-prox, fresumir001, 1, 1
2016-06-13, 07:32:00, fixed-prox, iovan001, 1, 1
2016-06-13, 07:32:00, fixed-prox, ncalixto001, 1, 1
2016-06-13, 07:32:00, fixed-prox, anubarron001, 1, 1
2016-06-13, 07:32:16, fixed-prox, rpantanal001, 2, 4
2016-06-13, 07:32:16, fixed-prox, tcarrara001, 2, 4
2016-06-13, 07:32:16, fixed-prox, pbeebe001, 2, 4
2016-06-13, 07:32:16, fixed-prox, epavone001, 2, 4
2016-06-13, 07:32:16, fixed-prox, iborrasca001, 2, 4
2016-06-13, 07:32:18, fixed-prox, iborrasca001, 2, 1
2016-06-13, 07:32:18, fixed-prox, tcarrara001, 2, 1
2016-06-13, 07:32:31, fixed-prox, tcarrara001, 2, 2
2016-06-13, 07:32:35, fixed-prox, ssinagra001, 1, 4
2016-06-13, 07:32:35, fixed-prox, lbennett001, 1, 4
2016-06-13, 07:32:35, fixed-prox, pyoung002, 1, 4
2016-06-13, 07:32:36, fixed-prox, iborrasca001, 2, 6
2016-06-13, 07:32:47, fixed-prox, epavone001, 3, 4
2016-06-13, 07:32:47, fixed-prox, pbeebe001, 3, 4
2016-06-13, 07:32:47, fixed-prox, rpantanal001, 3, 4
2016-06-13, 07:32:49, fixed-prox, pbeebe001, 3, 1
2016-06-13, 07:32:49, fixed-prox, rpantanal001, 3, 1
2016-06-13, 07:32:49, fixed-prox, epavone001, 3, 1
2016-06-13, 07:33:00, fixed-prox, pratigan001, 1, 1
2016-06-13, 07:33:00, fixed-prox, csolos001, 1, 1
2016-06-13, 07:33:01, fixed-prox, epavone001, 3, 2
2016-06-13, 07:33:02, fixed-prox, pbeebe001, 3, 3
2016-06-13, 07:33:02, fixed-prox, rpantanal001, 3, 2
2016-06-13, 07:33:16, fixed-prox, pyoung002, 2, 4
2016-06-13, 07:33:16, fixed-prox, lbennett001, 2, 4
2016-06-13, 07:33:16, fixed-prox, ssinagra001, 2, 4
2016-06-13, 07:33:18, fixed-prox, lbennett001, 2, 1
2016-06-13, 07:33:18, fixed-prox, ssinagra001, 2, 1
2016-06-13, 07:33:33, fixed-prox, ssinagra001, 2, 7
2016-06-13, 07:33:36, fixed-prox, iovan001, 1, 4
2016-06-13, 07:33:36, fixed-prox, ncalixto001, 1, 4
2016-06-13, 07:33:36, fixed-prox, anubarron001, 1, 4
2016-06-13, 07:33:40, fixed-prox, lbennett001, 2, 6
2016-06-13, 07:33:47, fixed-prox, pyoung002, 3, 4
2016-06-13, 07:33:49, fixed-prox, pyoung002, 3, 1
2016-06-13, 07:34:00, fixed-prox, lbergen001, 1, 1
2016-06-13, 07:34:00, fixed-prox, wvasco001, 1, 1
2016-06-13, 07:34:00, fixed-prox, vlagos001, 1, 1
2016-06-13, 07:34:00, fixed-prox, cshipp001, 1, 1
2016-06-13, 07:34:00, fixed-prox, chawelon001, 1, 1
2016-06-13, 07:34:00, fixed-prox, lorosco001, 1, 1
2016-06-13, 07:34:06, fixed-prox, pyoung002, 3, 3
2016-06-13, 07:34:17, fixed-prox, iovan001, 2, 4
2016-06-13, 07:34:17, fixed-prox, ncalixto001, 2, 4
2016-06-13, 07:34:17, fixed-prox, anubarron001, 2, 4
2016-06-13, 07:34:19, fixed-prox, anubarron001, 2, 1
2016-06-13, 07:34:19, fixed-prox, iovan001, 2, 1
2016-06-13, 07:34:19, fixed-prox, ncalixto001, 2, 1
2016-06-13, 07:34:34, fixed-prox, iovan001, 2, 7
2016-06-13, 07:34:35, fixed-prox, ncalixto001, 2, 7
2016-06-13, 07:34:35, fixed-prox, pratigan001, 1, 4
2016-06-13, 07:34:35, fixed-prox, csolos001, 1, 4
2016-06-13, 07:34:43, fixed-prox, anubarron001, 2, 2
2016-06-13, 07:34:56, fixed-prox, fresumir001, 1, 2
2016-06-13, 07:35:00, fixed-prox, bhawelon001, 1, 1
2016-06-13, 07:35:00, fixed-prox, ostrum001, 1, 1
2016-06-13, 07:35:00, fixed-prox, slowery001, 1, 1
2016-06-13, 07:35:00, fixed-prox, sfusil001, 1, 1
2016-06-13, 07:35:00, fixed-prox, knielson001, 1, 1
2016-06-13, 07:35:16, fixed-prox, csolos001, 2, 4
2016-06-13, 07:35:16, fixed-prox, pratigan001, 2, 4
2016-06-13, 07:35:18, fixed-prox, csolos001, 2, 1
2016-06-13, 07:35:35, fixed-prox, chawelon001, 1, 4
2016-06-13, 07:35:35, fixed-prox, lbergen001, 1, 4
2016-06-13, 07:35:35, fixed-prox, lorosco001, 1, 4
2016-06-13, 07:35:35, fixed-prox, wvasco001, 1, 4
2016-06-13, 07:35:35, fixed-prox, cshipp001, 1, 4
2016-06-13, 07:35:37, fixed-prox, csolos001, 2, 7
2016-06-13, 07:35:59, fixed-prox, pratigan001, 3, 4
2016-06-13, 07:36:01, fixed-prox, pratigan001, 3, 1
2016-06-13, 07:36:02, fixed-prox, vlagos001, 1, 2
2016-06-13, 07:36:14, fixed-prox, pratigan001, 3, 3
2016-06-13, 07:36:16, fixed-prox, chawelon001, 2, 4
2016-06-13, 07:36:16, fixed-prox, wvasco001, 2, 4
2016-06-13, 07:36:16, fixed-prox, cshipp001, 2, 4
2016-06-13, 07:36:16, fixed-prox, lbergen001, 2, 4
2016-06-13, 07:36:16, fixed-prox, lorosco001, 2, 4
2016-06-13, 07:36:18, fixed-prox, cshipp001, 2, 1
2016-06-13, 07:36:18, fixed-prox, chawelon001, 2, 1
2016-06-13, 07:36:18, fixed-prox, lbergen001, 2, 1
2016-06-13, 07:36:32, fixed-prox, cshipp001, 2, 6
2016-06-13, 07:36:33, fixed-prox, lbergen001, 2, 7
2016-06-13, 07:36:33, fixed-prox, chawelon001, 2, 7
2016-06-13, 07:36:35, fixed-prox, sfusil001, 1, 4
2016-06-13, 07:36:35, fixed-prox, bhawelon001, 1, 4
2016-06-13, 07:36:35, fixed-prox, knielson001, 1, 4
2016-06-13, 07:36:35, fixed-prox, ostrum001, 1, 4
2016-06-13, 07:36:35, fixed-prox, slowery001, 1, 4
2016-06-13, 07:36:59, fixed-prox, wvasco001, 3, 4
2016-06-13, 07:36:59, fixed-prox, lorosco001, 3, 4
2016-06-13, 07:37:00, fixed-prox, lcarrara001, 1, 1
2016-06-13, 07:37:00, fixed-prox, lazada001, 1, 1
2016-06-13, 07:37:01, fixed-prox, lorosco001, 3, 1
2016-06-13, 07:37:01, fixed-prox, wvasco001, 3, 1
2016-06-13, 07:37:09, fixed-prox, wvasco001, 3, 2
2016-06-13, 07:37:16, fixed-prox, bhawelon001, 2, 4
2016-06-13, 07:37:16, fixed-prox, ostrum001, 2, 4
2016-06-13, 07:37:16, fixed-prox, knielson001, 2, 4
2016-06-13, 07:37:16, fixed-prox, sfusil001, 2, 4
2016-06-13, 07:37:16, fixed-prox, slowery001, 2, 4
2016-06-13, 07:37:18, fixed-prox, knielson001, 2, 1
2016-06-13, 07:37:18, fixed-prox, slowery001, 2, 1
2016-06-13, 07:37:18, fixed-prox, sfusil001, 2, 1
2016-06-13, 07:37:18, fixed-prox, bhawelon001, 2, 1
2016-06-13, 07:37:33, fixed-prox, bhawelon001, 2, 7
2016-06-13, 07:37:33, fixed-prox, sfusil001, 2, 7
2016-06-13, 07:37:33, fixed-prox, slowery001, 2, 7
2016-06-13, 07:37:59, fixed-prox, vawelon001, 2, 4
2016-06-13, 07:37:59, fixed-prox, ostrum001, 3, 4
2016-06-13, 07:38:00, fixed-prox, tbattles001, 1, 1
2016-06-13, 07:38:01, fixed-prox, ostrum001, 3, 1
2016-06-13, 07:38:05, fixed-prox, sfusil001, 2, 3
2016-06-13, 07:38:16, fixed-prox, ostrum001, 3, 6
2016-06-13, 07:38:24, fixed-prox, ostrum001, 3, 3
2016-06-13, 07:38:41, fixed-prox, vawelon001, 1, 4
2016-06-13, 07:38:43, fixed-prox, lazada001, 1, 4
2016-06-13, 07:38:43, fixed-prox, vawelon001, 1, 1
2016-06-13, 07:38:43, fixed-prox, lcarrara001, 1, 4
2016-06-13, 07:39:06, fixed-prox, tbattles001, 1, 4
2016-06-13, 07:39:25, fixed-prox, lcarrara001, 2, 4
2016-06-13, 07:39:25, fixed-prox, lazada001, 2, 4
2016-06-13, 07:39:27, fixed-prox, lazada001, 2, 1
2016-06-13, 07:39:47, fixed-prox, tbattles001, 2, 4
2016-06-13, 07:39:49, fixed-prox, tbattles001, 2, 1
2016-06-13, 07:39:56, fixed-prox, lcarrara001, 3, 4
2016-06-13, 07:39:58, fixed-prox, lcarrara001, 3, 1
2016-06-13, 07:40:00, fixed-prox, junger002, 1, 1
2016-06-13, 07:40:00, fixed-prox, cwhelan001, 1, 1
2016-06-13, 07:40:00, fixed-prox, llagos001, 1, 1
2016-06-13, 07:40:13, fixed-prox, tbattles001, 2, 2
2016-06-13, 07:40:17, fixed-prox, lcarrara001, 3, 6
2016-06-13, 07:40:24, fixed-prox, lcarrara001, 3, 3
2016-06-13, 07:41:00, fixed-prox, vomalla001, 1, 1
2016-06-13, 07:41:01, fixed-prox, sfusil001, 2, 7
2016-06-13, 07:41:25, fixed-prox, sfusil001, 2, 1
2016-06-13, 07:41:49, fixed-prox, sfusil001, 2, 4
2016-06-13, 07:42:00, fixed-prox, rfaralso001, 1, 1
2016-06-13, 07:42:06, fixed-prox, cwhelan001, 1, 4
2016-06-13, 07:42:06, fixed-prox, llagos001, 1, 4
2016-06-13, 07:42:06, fixed-prox, vomalla001, 1, 4
2016-06-13, 07:42:06, fixed-prox, junger002, 1, 4
2016-06-13, 07:42:31, fixed-prox, sfusil001, 1, 4
2016-06-13, 07:42:33, fixed-prox, sfusil001, 1, 1
2016-06-13, 07:42:47, fixed-prox, cwhelan001, 2, 4
2016-06-13, 07:42:47, fixed-prox, vomalla001, 2, 4
2016-06-13, 07:42:47, fixed-prox, llagos001, 2, 4
2016-06-13, 07:42:47, fixed-prox, junger002, 2, 4
2016-06-13, 07:42:48, fixed-prox, sfusil001, 1, 2
2016-06-13, 07:42:49, fixed-prox, vomalla001, 2, 1
2016-06-13, 07:42:49, fixed-prox, junger002, 2, 1
2016-06-13, 07:42:49, fixed-prox, cwhelan001, 2, 1
2016-06-13, 07:42:56, fixed-prox, rfaralso001, 1, 4
2016-06-13, 07:43:04, fixed-prox, cwhelan001, 2, 7
2016-06-13, 07:43:04, fixed-prox, junger002, 2, 7
2016-06-13, 07:43:30, fixed-prox, llagos001, 3, 4
2016-06-13, 07:43:32, fixed-prox, llagos001, 3, 1
2016-06-13, 07:43:38, fixed-prox, rfaralso001, 2, 4
2016-06-13, 07:43:40, fixed-prox, rfaralso001, 2, 1
2016-06-13, 07:43:47, fixed-prox, llagos001, 3, 6
2016-06-13, 07:43:55, fixed-prox, llagos001, 3, 3
2016-06-13, 07:43:55, fixed-prox, rfaralso001, 2, 7
2016-06-13, 07:44:00, fixed-prox, hmies001, 1, 1
2016-06-13, 07:44:00, fixed-prox, sflecha001, 1, 1
2016-06-13, 07:44:00, fixed-prox, sflorez001, 1, 1
2016-06-13, 07:45:00, fixed-prox, hblue001, 1, 1
2016-06-13, 07:45:00, fixed-prox, fadair001, 1, 1
2016-06-13, 07:45:00, fixed-prox, jnespola001, 1, 1
2016-06-13, 07:45:00, fixed-prox, jsimonides001, 1, 1
2016-06-13, 07:45:37, fixed-prox, sflorez001, 1, 4
2016-06-13, 07:45:37, fixed-prox, sflecha001, 1, 4
2016-06-13, 07:45:37, fixed-prox, hmies001, 1, 4
2016-06-13, 07:46:00, fixed-prox, anardi001, 1, 1
2016-06-13, 07:46:00, fixed-prox, mvollan001, 1, 1
2016-06-13, 07:46:18, fixed-prox, hmies001, 2, 4
2016-06-13, 07:46:18, fixed-prox, sflecha001, 2, 4
2016-06-13, 07:46:18, fixed-prox, sflorez001, 2, 4
2016-06-13, 07:46:20, fixed-prox, sflecha001, 2, 1
2016-06-13, 07:46:20, fixed-prox, hmies001, 2, 1
2016-06-13, 07:46:20, fixed-prox, sflorez001, 2, 1
2016-06-13, 07:46:39, fixed-prox, hmies001, 2, 7
2016-06-13, 07:46:39, fixed-prox, sflecha001, 2, 7
2016-06-13, 07:46:39, fixed-prox, sflorez001, 2, 7
2016-06-13, 07:47:00, fixed-prox, slea001, 1, 1
2016-06-13, 07:47:01, fixed-prox, vlagos001, 1, 1
2016-06-13, 07:47:06, fixed-prox, fadair001, 1, 4
2016-06-13, 07:47:06, fixed-prox, hblue001, 1, 4
2016-06-13, 07:47:06, fixed-prox, jsimonides001, 1, 4
2016-06-13, 07:47:12, fixed-prox, hmies001, 2, 6
2016-06-13, 07:47:47, fixed-prox, fadair001, 2, 4
2016-06-13, 07:47:47, fixed-prox, hblue001, 2, 4
2016-06-13, 07:47:47, fixed-prox, jsimonides001, 2, 4
2016-06-13, 07:47:49, fixed-prox, jsimonides001, 2, 1
2016-06-13, 07:48:03, fixed-prox, vlagos001, 1, 4
2016-06-13, 07:48:04, fixed-prox, jsimonides001, 2, 7
2016-06-13, 07:48:30, fixed-prox, fadair001, 3, 4
2016-06-13, 07:48:30, fixed-prox, hblue001, 3, 4
2016-06-13, 07:48:32, fixed-prox, fadair001, 3, 1
2016-06-13, 07:48:32, fixed-prox, hblue001, 3, 1
2016-06-13, 07:48:44, fixed-prox, vlagos001, 2, 4
2016-06-13, 07:48:46, fixed-prox, vlagos001, 2, 1
2016-06-13, 07:48:54, fixed-prox, hblue001, 3, 2
2016-06-13, 07:49:00, fixed-prox, jcastellanos001, 1, 1
2016-06-13, 07:49:00, fixed-prox, kherrero001, 1, 1
2016-06-13, 07:49:05, fixed-prox, vlagos001, 2, 7
2016-06-13, 07:49:37, fixed-prox, vlagos001, 2, 3
2016-06-13, 07:50:00, fixed-prox, mshultz001, 1, 1
2016-06-13, 07:52:35, fixed-prox, slea001, 1, 4
2016-06-13, 07:52:35, fixed-prox, jnespola001, 1, 4
2016-06-13, 07:53:01, fixed-prox, vlagos001, 2, 7
2016-06-13, 07:53:16, fixed-prox, jnespola001, 2, 4
2016-06-13, 07:53:16, fixed-prox, slea001, 2, 4
2016-06-13, 07:53:18, fixed-prox, jnespola001, 2, 1
2016-06-13, 07:53:18, fixed-prox, slea001, 2, 1
2016-06-13, 07:53:25, fixed-prox, vlagos001, 2, 1
2016-06-13, 07:53:33, fixed-prox, jnespola001, 2, 7
2016-06-13, 07:53:33, fixed-prox, slea001, 2, 7
2016-06-13, 07:53:49, fixed-prox, vlagos001, 2, 4
2016-06-13, 07:54:05, fixed-prox, slea001, 2, 3
2016-06-13, 07:54:05, fixed-prox, jnespola001, 2, 3
2016-06-13, 07:54:06, fixed-prox, jcastellanos001, 1, 4
2016-06-13, 07:54:31, fixed-prox, vlagos001, 1, 4
2016-06-13, 07:54:33, fixed-prox, vlagos001, 1, 1
2016-06-13, 07:54:47, fixed-prox, jcastellanos001, 2, 4
2016-06-13, 07:54:49, fixed-prox, jcastellanos001, 2, 1
2016-06-13, 07:54:51, fixed-prox, anardi001, 1, 4
2016-06-13, 07:55:00, fixed-prox, gflorez005, 1, 1
2016-06-13, 07:55:00, fixed-prox, sfusil001, 1, 1
2016-06-13, 07:55:00, fixed-prox, cforluniau001, 1, 1
