date,time,type,proxID,floor,zone
2016-06-03, 07:31:37, fixed-prox, wvasco001, 1, 4
2016-06-03, 07:31:51, fixed-prox, fresumir001, 1, 2
2016-06-03, 07:32:00, fixed-prox, anubarron001, 1, 1
2016-06-03, 07:32:18, fixed-prox, wvasco001, 2, 4
2016-06-03, 07:32:18, fixed-prox, acampo001, 2, 4
2016-06-03, 07:32:18, fixed-prox, lorosco001, 2, 4
2016-06-03, 07:32:18, fixed-prox, lcarrara001, 2, 4
2016-06-03, 07:32:18, fixed-prox, pbeebe001, 2, 4
2016-06-03, 07:32:37, fixed-prox, sflecha001, 1, 4
2016-06-03, 07:32:37, fixed-prox, hmies001, 1, 4
2016-06-03, 07:32:49, fixed-prox, lcarrara001, 3, 4
2016-06-03, 07:32:49, fixed-prox, acampo001, 3, 4
2016-06-03, 07:32:49, fixed-prox, pbeebe001, 3, 4
2016-06-03, 07:32:49, fixed-prox, lorosco001, 3, 4
2016-06-03, 07:32:49, fixed-prox, wvasco001, 3, 4
2016-06-03, 07:32:51, fixed-prox, lcarrara001, 3, 1
2016-06-03, 07:32:51, fixed-prox, lorosco001, 3, 1
2016-06-03, 07:32:51, fixed-prox, acampo001, 3, 1
2016-06-03, 07:32:51, fixed-prox, wvasco001, 3, 1
2016-06-03, 07:32:51, fixed-prox, pbeebe001, 3, 1
2016-06-03, 07:33:00, fixed-prox, malinai001, 1, 1
2016-06-03, 07:33:00, fixed-prox, rpantanal001, 1, 1
2016-06-03, 07:33:00, fixed-prox, dscozzese001, 1, 1
2016-06-03, 07:33:00, fixed-prox, sparrino001, 1, 1
2016-06-03, 07:33:00, fixed-prox, bridenour001, 1, 1
2016-06-03, 07:33:00, fixed-prox, sfusil001, 1, 1
2016-06-03, 07:33:03, fixed-prox, wvasco001, 3, 2
2016-06-03, 07:33:04, fixed-prox, pbeebe001, 3, 3
2016-06-03, 07:33:10, fixed-prox, lcarrara001, 3, 6
2016-06-03, 07:33:17, fixed-prox, lcarrara001, 3, 3
2016-06-03, 07:33:18, fixed-prox, sflecha001, 2, 4
2016-06-03, 07:33:18, fixed-prox, hmies001, 2, 4
2016-06-03, 07:33:20, fixed-prox, hmies001, 2, 1
2016-06-03, 07:33:20, fixed-prox, sflecha001, 2, 1
2016-06-03, 07:33:35, fixed-prox, sflecha001, 2, 7
2016-06-03, 07:33:35, fixed-prox, hmies001, 2, 7
2016-06-03, 07:34:00, fixed-prox, avico001, 1, 1
2016-06-03, 07:34:09, fixed-prox, malinai001, 1, 4
2016-06-03, 07:34:09, fixed-prox, bridenour001, 1, 4
2016-06-03, 07:34:09, fixed-prox, hmies001, 2, 6
2016-06-03, 07:34:09, fixed-prox, rpantanal001, 1, 4
2016-06-03, 07:34:09, fixed-prox, sparrino001, 1, 4
2016-06-03, 07:34:09, fixed-prox, sfusil001, 1, 4
2016-06-03, 07:34:09, fixed-prox, anubarron001, 1, 4
2016-06-03, 07:34:50, fixed-prox, anubarron001, 2, 4
2016-06-03, 07:34:50, fixed-prox, bridenour001, 2, 4
2016-06-03, 07:34:50, fixed-prox, rpantanal001, 2, 4
2016-06-03, 07:34:50, fixed-prox, malinai001, 2, 4
2016-06-03, 07:34:50, fixed-prox, sfusil001, 2, 4
2016-06-03, 07:34:50, fixed-prox, sparrino001, 2, 4
2016-06-03, 07:34:52, fixed-prox, bridenour001, 2, 1
2016-06-03, 07:34:52, fixed-prox, sfusil001, 2, 1
2016-06-03, 07:34:52, fixed-prox, malinai001, 2, 1
2016-06-03, 07:34:52, fixed-prox, sparrino001, 2, 1
2016-06-03, 07:34:52, fixed-prox, anubarron001, 2, 1
2016-06-03, 07:35:00, fixed-prox, tcarrara001, 1, 1
2016-06-03, 07:35:00, fixed-prox, vlagos001, 1, 1
2016-06-03, 07:35:00, fixed-prox, bmullen001, 1, 1
2016-06-03, 07:35:05, fixed-prox, malinai001, 2, 2
2016-06-03, 07:35:11, fixed-prox, sfusil001, 2, 7
2016-06-03, 07:35:12, fixed-prox, anubarron001, 2, 2
2016-06-03, 07:35:33, fixed-prox, rpantanal001, 3, 4
2016-06-03, 07:35:35, fixed-prox, rpantanal001, 3, 1
2016-06-03, 07:35:35, fixed-prox, avico001, 1, 4
2016-06-03, 07:35:43, fixed-prox, sfusil001, 2, 3
2016-06-03, 07:35:48, fixed-prox, rpantanal001, 3, 2
2016-06-03, 07:36:00, fixed-prox, chawelon001, 1, 1
2016-06-03, 07:36:00, fixed-prox, bhawelon001, 1, 1
2016-06-03, 07:36:00, fixed-prox, csolos001, 1, 1
2016-06-03, 07:36:16, fixed-prox, avico001, 2, 4
2016-06-03, 07:36:18, fixed-prox, avico001, 2, 1
2016-06-03, 07:36:18, fixed-prox, vawelon001, 2, 4
2016-06-03, 07:36:34, fixed-prox, avico001, 2, 2
2016-06-03, 07:36:39, fixed-prox, bmullen001, 1, 4
2016-06-03, 07:36:39, fixed-prox, tcarrara001, 1, 4
2016-06-03, 07:36:52, fixed-prox, vlagos001, 1, 2
2016-06-03, 07:37:00, fixed-prox, wreynoso001, 1, 1
2016-06-03, 07:37:00, fixed-prox, vawelon001, 1, 4
2016-06-03, 07:37:02, fixed-prox, csolos001, 1, 4
2016-06-03, 07:37:02, fixed-prox, bhawelon001, 1, 4
2016-06-03, 07:37:02, fixed-prox, chawelon001, 1, 4
2016-06-03, 07:37:02, fixed-prox, vawelon001, 1, 1
2016-06-03, 07:37:20, fixed-prox, bmullen001, 2, 4
2016-06-03, 07:37:20, fixed-prox, tcarrara001, 2, 4
2016-06-03, 07:37:22, fixed-prox, bmullen001, 2, 1
2016-06-03, 07:37:22, fixed-prox, tcarrara001, 2, 1
2016-06-03, 07:37:36, fixed-prox, bmullen001, 2, 6
2016-06-03, 07:37:39, fixed-prox, tcarrara001, 2, 2
2016-06-03, 07:37:44, fixed-prox, bhawelon001, 2, 4
2016-06-03, 07:37:44, fixed-prox, chawelon001, 2, 4
2016-06-03, 07:37:44, fixed-prox, csolos001, 2, 4
2016-06-03, 07:37:46, fixed-prox, bhawelon001, 2, 1
2016-06-03, 07:37:46, fixed-prox, csolos001, 2, 1
2016-06-03, 07:37:46, fixed-prox, chawelon001, 2, 1
2016-06-03, 07:37:54, fixed-prox, wreynoso001, 1, 4
2016-06-03, 07:38:01, fixed-prox, bhawelon001, 2, 7
2016-06-03, 07:38:01, fixed-prox, csolos001, 2, 7
2016-06-03, 07:38:01, fixed-prox, chawelon001, 2, 7
2016-06-03, 07:38:36, fixed-prox, wreynoso001, 2, 4
2016-06-03, 07:38:38, fixed-prox, wreynoso001, 2, 1
2016-06-03, 07:38:51, fixed-prox, wreynoso001, 2, 2
2016-06-03, 07:39:00, fixed-prox, gcazar001, 1, 1
2016-06-03, 07:39:00, fixed-prox, ncalixto001, 1, 1
2016-06-03, 07:39:00, fixed-prox, eminto001, 1, 1
2016-06-03, 07:40:00, fixed-prox, llagos001, 1, 1
2016-06-03, 07:40:00, fixed-prox, korilla001, 1, 1
2016-06-03, 07:40:00, fixed-prox, ckinney001, 1, 1
2016-06-03, 07:40:00, fixed-prox, fmata001, 1, 1
2016-06-03, 07:40:35, fixed-prox, gcazar001, 1, 4
2016-06-03, 07:40:35, fixed-prox, ncalixto001, 1, 4
2016-06-03, 07:40:35, fixed-prox, eminto001, 1, 4
2016-06-03, 07:41:01, fixed-prox, sfusil001, 2, 7
2016-06-03, 07:41:16, fixed-prox, eminto001, 2, 4
2016-06-03, 07:41:16, fixed-prox, ncalixto001, 2, 4
2016-06-03, 07:41:16, fixed-prox, gcazar001, 2, 4
2016-06-03, 07:41:18, fixed-prox, ncalixto001, 2, 1
2016-06-03, 07:41:18, fixed-prox, gcazar001, 2, 1
2016-06-03, 07:41:18, fixed-prox, eminto001, 2, 1
2016-06-03, 07:41:25, fixed-prox, sfusil001, 2, 1
2016-06-03, 07:41:33, fixed-prox, gcazar001, 2, 7
2016-06-03, 07:41:34, fixed-prox, ncalixto001, 2, 7
2016-06-03, 07:41:35, fixed-prox, korilla001, 1, 4
2016-06-03, 07:41:35, fixed-prox, fmata001, 1, 4
2016-06-03, 07:41:35, fixed-prox, ckinney001, 1, 4
2016-06-03, 07:41:35, fixed-prox, llagos001, 1, 4
2016-06-03, 07:41:42, fixed-prox, eminto001, 2, 2
2016-06-03, 07:41:49, fixed-prox, sfusil001, 2, 4
2016-06-03, 07:42:00, fixed-prox, jsimonides001, 1, 1
2016-06-03, 07:42:00, fixed-prox, iborrasca001, 1, 1
2016-06-03, 07:42:16, fixed-prox, korilla001, 2, 4
2016-06-03, 07:42:16, fixed-prox, ckinney001, 2, 4
2016-06-03, 07:42:16, fixed-prox, fmata001, 2, 4
2016-06-03, 07:42:16, fixed-prox, llagos001, 2, 4
2016-06-03, 07:42:18, fixed-prox, ckinney001, 2, 1
2016-06-03, 07:42:18, fixed-prox, korilla001, 2, 1
2016-06-03, 07:42:18, fixed-prox, fmata001, 2, 1
2016-06-03, 07:42:31, fixed-prox, sfusil001, 1, 4
2016-06-03, 07:42:33, fixed-prox, sfusil001, 1, 1
2016-06-03, 07:42:33, fixed-prox, ckinney001, 2, 7
2016-06-03, 07:42:40, fixed-prox, korilla001, 2, 6
2016-06-03, 07:42:47, fixed-prox, llagos001, 3, 4
2016-06-03, 07:42:49, fixed-prox, llagos001, 3, 1
2016-06-03, 07:42:49, fixed-prox, sfusil001, 1, 2
2016-06-03, 07:42:53, fixed-prox, iborrasca001, 1, 4
2016-06-03, 07:42:56, fixed-prox, jsimonides001, 1, 4
2016-06-03, 07:43:00, fixed-prox, yfinney001, 1, 1
2016-06-03, 07:43:00, fixed-prox, monda001, 1, 1
2016-06-03, 07:43:04, fixed-prox, llagos001, 3, 6
2016-06-03, 07:43:12, fixed-prox, llagos001, 3, 3
2016-06-03, 07:43:35, fixed-prox, iborrasca001, 2, 4
2016-06-03, 07:43:35, fixed-prox, jsimonides001, 2, 4
2016-06-03, 07:43:37, fixed-prox, iborrasca001, 2, 1
2016-06-03, 07:43:37, fixed-prox, jsimonides001, 2, 1
2016-06-03, 07:43:55, fixed-prox, iborrasca001, 2, 6
2016-06-03, 07:43:56, fixed-prox, jsimonides001, 2, 7
2016-06-03, 07:44:00, fixed-prox, bfrente001, 1, 1
2016-06-03, 07:44:00, fixed-prox, zcoronado001, 1, 1
2016-06-03, 07:44:00, fixed-prox, lalcazar001, 1, 1
2016-06-03, 07:44:00, fixed-prox, vomalla001, 1, 1
2016-06-03, 07:44:00, fixed-prox, knielson001, 1, 1
2016-06-03, 07:44:41, fixed-prox, yfinney001, 1, 4
2016-06-03, 07:44:41, fixed-prox, monda001, 1, 4
2016-06-03, 07:44:50, fixed-prox, knielson001, 1, 4
2016-06-03, 07:44:51, fixed-prox, zcoronado001, 1, 4
2016-06-03, 07:45:00, fixed-prox, ssinagra001, 1, 1
2016-06-03, 07:45:00, fixed-prox, jnespola001, 1, 1
2016-06-03, 07:45:00, fixed-prox, slowery001, 1, 1
2016-06-03, 07:45:00, fixed-prox, rfaralso001, 1, 1
2016-06-03, 07:45:00, fixed-prox, rparade001, 1, 1
2016-06-03, 07:45:00, fixed-prox, jcastellanos001, 1, 1
2016-06-03, 07:45:22, fixed-prox, yfinney001, 2, 4
2016-06-03, 07:45:22, fixed-prox, zcoronado001, 2, 4
2016-06-03, 07:45:22, fixed-prox, knielson001, 2, 4
2016-06-03, 07:45:22, fixed-prox, monda001, 2, 4
2016-06-03, 07:45:24, fixed-prox, zcoronado001, 2, 1
2016-06-03, 07:45:24, fixed-prox, yfinney001, 2, 1
2016-06-03, 07:45:24, fixed-prox, knielson001, 2, 1
2016-06-03, 07:45:24, fixed-prox, monda001, 2, 1
2016-06-03, 07:45:37, fixed-prox, monda001, 2, 2
2016-06-03, 07:45:37, fixed-prox, lalcazar001, 1, 4
2016-06-03, 07:45:37, fixed-prox, vomalla001, 1, 4
2016-06-03, 07:45:37, fixed-prox, bfrente001, 1, 4
2016-06-03, 07:45:43, fixed-prox, zcoronado001, 2, 7
2016-06-03, 07:45:44, fixed-prox, yfinney001, 2, 2
2016-06-03, 07:46:00, fixed-prox, kherrero001, 1, 1
2016-06-03, 07:46:00, fixed-prox, mshultz001, 1, 1
2016-06-03, 07:46:18, fixed-prox, vomalla001, 2, 4
2016-06-03, 07:46:18, fixed-prox, lalcazar001, 2, 4
2016-06-03, 07:46:18, fixed-prox, bfrente001, 2, 4
2016-06-03, 07:46:20, fixed-prox, vomalla001, 2, 1
2016-06-03, 07:46:20, fixed-prox, lalcazar001, 2, 1
2016-06-03, 07:46:20, fixed-prox, bfrente001, 2, 1
2016-06-03, 07:46:35, fixed-prox, lalcazar001, 2, 7
2016-06-03, 07:46:35, fixed-prox, slowery001, 1, 4
2016-06-03, 07:46:35, fixed-prox, rfaralso001, 1, 4
2016-06-03, 07:46:35, fixed-prox, ssinagra001, 1, 4
2016-06-03, 07:47:00, fixed-prox, rmieshaber001, 1, 1
2016-06-03, 07:47:00, fixed-prox, slea001, 1, 1
2016-06-03, 07:47:01, fixed-prox, vlagos001, 1, 1
2016-06-03, 07:47:16, fixed-prox, ssinagra001, 2, 4
2016-06-03, 07:47:16, fixed-prox, rfaralso001, 2, 4
2016-06-03, 07:47:16, fixed-prox, slowery001, 2, 4
2016-06-03, 07:47:18, fixed-prox, rfaralso001, 2, 1
2016-06-03, 07:47:18, fixed-prox, ssinagra001, 2, 1
2016-06-03, 07:47:18, fixed-prox, slowery001, 2, 1
2016-06-03, 07:47:33, fixed-prox, slowery001, 2, 7
2016-06-03, 07:47:33, fixed-prox, ssinagra001, 2, 7
2016-06-03, 07:47:33, fixed-prox, rfaralso001, 2, 7
2016-06-03, 07:47:57, fixed-prox, rmieshaber001, 1, 4
2016-06-03, 07:47:57, fixed-prox, vlagos001, 1, 4
2016-06-03, 07:48:00, fixed-prox, mvollan001, 1, 1
2016-06-03, 07:48:00, fixed-prox, hblue001, 1, 1
2016-06-03, 07:48:00, fixed-prox, anardi001, 1, 1
2016-06-03, 07:48:38, fixed-prox, rmieshaber001, 2, 4
2016-06-03, 07:48:38, fixed-prox, vlagos001, 2, 4
2016-06-03, 07:48:40, fixed-prox, rmieshaber001, 2, 1
2016-06-03, 07:48:40, fixed-prox, vlagos001, 2, 1
2016-06-03, 07:48:59, fixed-prox, vlagos001, 2, 7
2016-06-03, 07:49:00, fixed-prox, rmieshaber001, 2, 2
2016-06-03, 07:49:31, fixed-prox, vlagos001, 2, 3
2016-06-03, 07:49:37, fixed-prox, hblue001, 1, 4
2016-06-03, 07:50:00, fixed-prox, sfusil001, 1, 1
2016-06-03, 07:50:01, fixed-prox, vlagos001, 2, 7
2016-06-03, 07:50:18, fixed-prox, hblue001, 2, 4
2016-06-03, 07:50:25, fixed-prox, vlagos001, 2, 1
2016-06-03, 07:50:49, fixed-prox, vlagos001, 2, 4
2016-06-03, 07:50:49, fixed-prox, hblue001, 3, 4
2016-06-03, 07:50:51, fixed-prox, hblue001, 3, 1
2016-06-03, 07:51:05, fixed-prox, hblue001, 3, 2
2016-06-03, 07:51:31, fixed-prox, vlagos001, 1, 4
2016-06-03, 07:51:33, fixed-prox, jcastellanos001, 1, 4
2016-06-03, 07:51:33, fixed-prox, vlagos001, 1, 1
2016-06-03, 07:51:49, fixed-prox, jnespola001, 1, 4
2016-06-03, 07:51:51, fixed-prox, mvollan001, 1, 4
2016-06-03, 07:51:52, fixed-prox, slea001, 1, 4
2016-06-03, 07:52:15, fixed-prox, jcastellanos001, 2, 4
2016-06-03, 07:52:17, fixed-prox, jcastellanos001, 2, 1
2016-06-03, 07:52:31, fixed-prox, jnespola001, 2, 4
2016-06-03, 07:52:31, fixed-prox, mvollan001, 2, 4
2016-06-03, 07:52:31, fixed-prox, slea001, 2, 4
2016-06-03, 07:52:32, fixed-prox, jcastellanos001, 2, 7
2016-06-03, 07:52:33, fixed-prox, jnespola001, 2, 1
2016-06-03, 07:52:33, fixed-prox, slea001, 2, 1
2016-06-03, 07:52:33, fixed-prox, mvollan001, 2, 1
2016-06-03, 07:52:52, fixed-prox, mvollan001, 2, 7
2016-06-03, 07:52:52, fixed-prox, slea001, 2, 7
2016-06-03, 07:52:52, fixed-prox, jnespola001, 2, 7
2016-06-03, 07:53:04, fixed-prox, jcastellanos001, 2, 3
2016-06-03, 07:53:24, fixed-prox, jnespola001, 2, 3
2016-06-03, 07:53:24, fixed-prox, slea001, 2, 3
2016-06-03, 07:53:24, fixed-prox, mvollan001, 2, 3
2016-06-03, 07:55:00, fixed-prox, cforluniau001, 1, 1
2016-06-03, 07:55:00, fixed-prox, pratigan001, 1, 1
2016-06-03, 07:55:00, fixed-prox, fadair001, 1, 1
2016-06-03, 07:55:00, fixed-prox, gflorez005, 1, 1
